ind,nest,chick,treatment,survival,brood,hatch,sex,year,cond,asynchrony,july,age,weight,tarsus,headbill,culmen,tc,tarsusratio,runt2,runt3,runt4,runt,c,y
41b16,41,blue,0,1,3,2,f,2016,,1,NA,23,656,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
41b16,41,blue,0,1,3,2,f,2016,,1,NA,28,743,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
41g16,41,green,0,1,3,3,f,2016,,2,NA,3,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
41g16,41,green,0,1,3,3,f,2016,,2,NA,8,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
41g16,41,green,0,1,3,3,f,2016,,2,NA,13,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
41g16,41,green,0,1,3,3,f,2016,,2,NA,18,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
41g16,41,green,0,1,3,3,f,2016,,2,NA,22,476,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
41g16,41,green,0,1,3,3,f,2016,,2,NA,27,557,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
51r16,51,red,1,1,4,1,m,2016,,0,NA,3,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
51r16,51,red,1,1,4,1,m,2016,,0,NA,8,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
51r16,51,red,1,1,4,1,m,2016,,0,NA,13,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
51r16,51,red,1,1,4,1,m,2016,,0,NA,19,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
51r16,51,red,1,1,4,1,m,2016,,0,NA,23,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
51r16,51,red,1,1,4,1,m,2016,,0,NA,27,569,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
51b16,51,blue,1,1,4,2,m,2016,,0,NA,3,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
51b16,51,blue,1,1,4,2,m,2016,,0,NA,8,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
51b16,51,blue,1,1,4,2,m,2016,,0,NA,13,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
51b16,51,blue,1,1,4,2,m,2016,,0,NA,19,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
51b16,51,blue,1,1,4,2,m,2016,,0,NA,23,543,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
51b16,51,blue,1,1,4,2,m,2016,,0,NA,27,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
51g16,51,green,1,1,4,3,f,2016,,0,NA,3,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
51g16,51,green,1,1,4,3,f,2016,,0,NA,8,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
51g16,51,green,1,1,4,3,f,2016,,0,NA,13,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
51g16,51,green,1,1,4,3,f,2016,,0,NA,19,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
51g16,51,green,1,1,4,3,f,2016,,0,NA,23,795,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
51g16,51,green,1,1,4,3,f,2016,,0,NA,27,788,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
51bk16,51,black,1,1,4,4,m,2016,,1,NA,2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,16
51bk16,51,black,1,1,4,4,m,2016,,1,NA,7,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,16
51bk16,51,black,1,1,4,4,m,2016,,1,NA,12,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,16
51bk16,51,black,1,1,4,4,m,2016,,1,NA,18,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,16
51bk16,51,black,1,1,4,4,m,2016,,1,NA,22,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,16
51bk16,51,black,1,1,4,4,m,2016,,1,NA,27,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,16
53r16,53,red,1,1,4,1,f,2016,,0,NA,6,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
53r16,53,red,1,1,4,1,f,2016,,0,NA,11,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
53r16,53,red,1,1,4,1,f,2016,,0,NA,16,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
53r16,53,red,1,1,4,1,f,2016,,0,NA,21,613,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
53r16,53,red,1,1,4,1,f,2016,,0,NA,27,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
53r16,53,red,1,1,4,1,f,2016,,0,NA,31,825,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
53b16,53,blue,1,1,4,2,f,2016,,0,NA,6,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
53b16,53,blue,1,1,4,2,f,2016,,0,NA,11,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
53b16,53,blue,1,1,4,2,f,2016,,0,NA,16,585,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
53b16,53,blue,1,1,4,2,f,2016,,0,NA,21,608,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
53b16,53,blue,1,1,4,2,f,2016,,0,NA,27,799,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
53b16,53,blue,1,1,4,2,f,2016,,0,NA,31,858,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
53g16,53,green,1,1,4,3,m,2016,,1,NA,5,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
53g16,53,green,1,1,4,3,m,2016,,1,NA,10,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
53g16,53,green,1,1,4,3,m,2016,,1,NA,15,421,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
53g16,53,green,1,1,4,3,m,2016,,1,NA,20,471,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
53g16,53,green,1,1,4,3,m,2016,,1,NA,26,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
53g16,53,green,1,1,4,3,m,2016,,1,NA,30,665,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
53bk16,53,black,1,1,4,4,m,2016,,3,NA,3,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,16
53bk16,53,black,1,1,4,4,m,2016,,3,NA,8,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,16
53bk16,53,black,1,1,4,4,m,2016,,3,NA,12,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,16
53bk16,53,black,1,1,4,4,m,2016,,3,NA,17,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,16
53bk16,53,black,1,1,4,4,m,2016,,3,NA,23,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,16
53bk16,53,black,1,1,4,4,m,2016,,3,NA,27,576,NA,NA,NA,NA,NA,NA,NA,NA,NA,bk,16
58r16,58,red,0,1,3,1,f,2016,,0,NA,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
58r16,58,red,0,1,3,1,f,2016,,0,NA,6,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
58r16,58,red,0,1,3,1,f,2016,,0,NA,11,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
58r16,58,red,0,1,3,1,f,2016,,0,NA,17,578,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
58r16,58,red,0,1,3,1,f,2016,,0,NA,21,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
58r16,58,red,0,1,3,1,f,2016,,0,NA,26,766,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
58r16,58,red,0,1,3,1,f,2016,,0,NA,31,633,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
58g16,58,green,0,1,3,3,f,2016,,1,NA,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
58g16,58,green,0,1,3,3,f,2016,,1,NA,5,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
58g16,58,green,0,1,3,3,f,2016,,1,NA,10,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
58g16,58,green,0,1,3,3,f,2016,,1,NA,16,566,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
58g16,58,green,0,1,3,3,f,2016,,1,NA,20,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
58g16,58,green,0,1,3,3,f,2016,,1,NA,25,826,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
58g16,58,green,0,1,3,3,f,2016,,1,NA,30,678,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
59r16,59,red,0,1,3,1,m,2016,,0,NA,6,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
59r16,59,red,0,1,3,1,m,2016,,0,NA,9,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
59r16,59,red,0,1,3,1,m,2016,,0,NA,14,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
59r16,59,red,0,1,3,1,m,2016,,0,NA,20,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
59r16,59,red,0,1,3,1,m,2016,,0,NA,24,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
59r16,59,red,0,1,3,1,m,2016,,0,NA,29,516,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
59g16,59,green,0,1,3,2,m,2016,,0,NA,6,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
59g16,59,green,0,1,3,2,m,2016,,0,NA,9,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
59g16,59,green,0,1,3,2,m,2016,,0,NA,14,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
59g16,59,green,0,1,3,2,m,2016,,0,NA,20,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
59g16,59,green,0,1,3,2,m,2016,,0,NA,24,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
59g16,59,green,0,1,3,2,m,2016,,0,NA,29,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
59b16,59,blue,0,1,3,3,m,2016,,0,NA,7,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
59b16,59,blue,0,1,3,3,m,2016,,0,NA,10,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
59b16,59,blue,0,1,3,3,m,2016,,0,NA,15,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
59b16,59,blue,0,1,3,3,m,2016,,0,NA,21,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
59b16,59,blue,0,1,3,3,m,2016,,0,NA,25,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
59b16,59,blue,0,1,3,3,m,2016,,0,NA,30,611,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
63r16,63,red,1,1,3,1,m,2016,,0,NA,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
63r16,63,red,1,1,3,1,m,2016,,0,NA,5,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
63r16,63,red,1,1,3,1,m,2016,,0,NA,10,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
63r16,63,red,1,1,3,1,m,2016,,0,NA,15,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
63r16,63,red,1,1,3,1,m,2016,,0,NA,20,532,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
63r16,63,red,1,1,3,1,m,2016,,0,NA,25,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
63r16,63,red,1,1,3,1,m,2016,,0,NA,30,614,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
63b16,63,blue,1,1,3,3,m,2016,,1,NA,1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
63b16,63,blue,1,1,3,3,m,2016,,1,NA,6,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
63b16,63,blue,1,1,3,3,m,2016,,1,NA,11,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
63b16,63,blue,1,1,3,3,m,2016,,1,NA,16,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
63b16,63,blue,1,1,3,3,m,2016,,1,NA,21,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
63b16,63,blue,1,1,3,3,m,2016,,1,NA,26,607,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
63b16,63,blue,1,1,3,3,m,2016,,1,NA,31,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
75r16,75,red,0,1,3,1,m,2016,,0,NA,4,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
75r16,75,red,0,1,3,1,m,2016,,0,NA,9,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
75r16,75,red,0,1,3,1,m,2016,,0,NA,14,379,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
75r16,75,red,0,1,3,1,m,2016,,0,NA,19,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
75r16,75,red,0,1,3,1,m,2016,,0,NA,24,584,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
75r16,75,red,0,1,3,1,m,2016,,0,NA,29,639,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
75g16,75,green,0,1,3,3,m,2016,,1,NA,3,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
75g16,75,green,0,1,3,3,m,2016,,1,NA,8,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
75g16,75,green,0,1,3,3,m,2016,,1,NA,13,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
75g16,75,green,0,1,3,3,m,2016,,1,NA,18,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
75g16,75,green,0,1,3,3,m,2016,,1,NA,23,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
75g16,75,green,0,1,3,3,m,2016,,1,NA,28,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
77b16,77,blue,0,1,4,2,f,2016,,0,NA,5,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
77b16,77,blue,0,1,4,2,f,2016,,0,NA,10,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
77b16,77,blue,0,1,4,2,f,2016,,0,NA,15,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
77b16,77,blue,0,1,4,2,f,2016,,0,NA,20,558,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
77b16,77,blue,0,1,4,2,f,2016,,0,NA,25,682,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
77b16,77,blue,0,1,4,2,f,2016,,0,NA,30,808,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
78r16,78,red,0,1,3,1,f,2016,,0,NA,5,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
78r16,78,red,0,1,3,1,f,2016,,0,NA,10,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
78r16,78,red,0,1,3,1,f,2016,,0,NA,15,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
78r16,78,red,0,1,3,1,f,2016,,0,NA,20,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
78r16,78,red,0,1,3,1,f,2016,,0,NA,25,641,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
78r16,78,red,0,1,3,1,f,2016,,0,NA,30,810,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
89r16,89,red,1,1,2,1,f,2016,,0,NA,5,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
89r16,89,red,1,1,2,1,f,2016,,0,NA,10,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
89r16,89,red,1,1,2,1,f,2016,,0,NA,20,683,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
89r16,89,red,1,1,2,1,f,2016,,0,NA,25,785,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
89r16,89,red,1,1,2,1,f,2016,,0,NA,30,795,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
89b16,89,blue,1,1,2,2,m,2016,,1,NA,4,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
89b16,89,blue,1,1,2,2,m,2016,,1,NA,9,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
89b16,89,blue,1,1,2,2,m,2016,,1,NA,19,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
89b16,89,blue,1,1,2,2,m,2016,,1,NA,24,621,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
89b16,89,blue,1,1,2,2,m,2016,,1,NA,29,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
97r16,97,red,1,1,4,1,f,2016,,0,NA,2,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
97r16,97,red,1,1,4,1,f,2016,,0,NA,7,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
97r16,97,red,1,1,4,1,f,2016,,0,NA,12,457,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
97r16,97,red,1,1,4,1,f,2016,,0,NA,21,790,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
97r16,97,red,1,1,4,1,f,2016,,0,NA,26,897,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
97r16,97,red,1,1,4,1,f,2016,,0,NA,31,843,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
97b16,97,blue,1,1,4,2,m,2016,,0,NA,2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
97b16,97,blue,1,1,4,2,m,2016,,0,NA,7,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
97b16,97,blue,1,1,4,2,m,2016,,0,NA,12,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
97b16,97,blue,1,1,4,2,m,2016,,0,NA,21,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
97b16,97,blue,1,1,4,2,m,2016,,0,NA,26,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
97b16,97,blue,1,1,4,2,m,2016,,0,NA,31,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
97g16,97,green,1,1,4,3,m,2016,,1,NA,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
97g16,97,green,1,1,4,3,m,2016,,1,NA,6,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
97g16,97,green,1,1,4,3,m,2016,,1,NA,11,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
97g16,97,green,1,1,4,3,m,2016,,1,NA,20,553,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
97g16,97,green,1,1,4,3,m,2016,,1,NA,25,574,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
97g16,97,green,1,1,4,3,m,2016,,1,NA,30,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,16
100r16,100,red,1,1,4,1,f,2016,,0,NA,8,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
100r16,100,red,1,1,4,1,f,2016,,0,NA,14,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
100r16,100,red,1,1,4,1,f,2016,,0,NA,18,607,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
100r16,100,red,1,1,4,1,f,2016,,0,NA,23,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
100r16,100,red,1,1,4,1,f,2016,,0,NA,29,780,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
100r16,100,red,1,1,4,1,f,2016,,0,NA,35,852,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
100b16,100,blue,1,1,4,2,f,2016,,0,NA,8,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
100b16,100,blue,1,1,4,2,f,2016,,0,NA,14,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
100b16,100,blue,1,1,4,2,f,2016,,0,NA,18,611,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
100b16,100,blue,1,1,4,2,f,2016,,0,NA,23,726,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
100b16,100,blue,1,1,4,2,f,2016,,0,NA,29,755,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
100b16,100,blue,1,1,4,2,f,2016,,0,NA,35,824,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
110r16,110,red,1,1,2,1,f,2016,,0,NA,5,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
110r16,110,red,1,1,2,1,f,2016,,0,NA,10,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
110r16,110,red,1,1,2,1,f,2016,,0,NA,15,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
110r16,110,red,1,1,2,1,f,2016,,0,NA,20,684,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
110r16,110,red,1,1,2,1,f,2016,,0,NA,25,899,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
110r16,110,red,1,1,2,1,f,2016,,0,NA,30,864,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,16
110b16,110,blue,1,1,2,2,f,2016,,0,NA,5,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
110b16,110,blue,1,1,2,2,f,2016,,0,NA,10,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
110b16,110,blue,1,1,2,2,f,2016,,0,NA,15,513,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
110b16,110,blue,1,1,2,2,f,2016,,0,NA,20,664,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
110b16,110,blue,1,1,2,2,f,2016,,0,NA,25,836,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
110b16,110,blue,1,1,2,2,f,2016,,0,NA,30,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,16
12b17,12,blue,0,1,3,2,f,2017,,2,NA,2,51.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
12b17,12,blue,0,1,3,2,f,2017,,2,NA,7,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
12b17,12,blue,0,1,3,2,f,2017,,2,NA,13,478,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
12b17,12,blue,0,1,3,2,f,2017,,2,NA,17,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
12b17,12,blue,0,1,3,2,f,2017,,2,NA,23,842,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
12g17,12,green,0,1,3,3,f,2017,,1,NA,1,37.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
12g17,12,green,0,1,3,3,f,2017,,1,NA,6,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
12g17,12,green,0,1,3,3,f,2017,,1,NA,12,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
12g17,12,green,0,1,3,3,f,2017,,1,NA,16,564,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
12g17,12,green,0,1,3,3,f,2017,,1,NA,22,832,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
18b17,18,blue,0,1,3,2,f,2017,,0,NA,3,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
18b17,18,blue,0,1,3,2,f,2017,,0,NA,8,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
18b17,18,blue,0,1,3,2,f,2017,,0,NA,13,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
18b17,18,blue,0,1,3,2,f,2017,,0,NA,17,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
18b17,18,blue,0,1,3,2,f,2017,,0,NA,23,764,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
18b17,18,blue,0,1,3,2,f,2017,,0,NA,29,809,NA,NA,NA,NA,NA,NA,NA,NA,NA,b,17
18g17,18,green,0,1,3,3,m,2017,,2,NA,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
18g17,18,green,0,1,3,3,m,2017,,2,NA,6,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
18g17,18,green,0,1,3,3,m,2017,,2,NA,11,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
18g17,18,green,0,1,3,3,m,2017,,2,NA,15,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
18g17,18,green,0,1,3,3,m,2017,,2,NA,21,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
18g17,18,green,0,1,3,3,m,2017,,2,NA,27,545,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
18r17,18,red,0,1,3,1,f,2017,,0,NA,3,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
18r17,18,red,0,1,3,1,f,2017,,0,NA,8,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
18r17,18,red,0,1,3,1,f,2017,,0,NA,13,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
18r17,18,red,0,1,3,1,f,2017,,0,NA,17,659,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
18r17,18,red,0,1,3,1,f,2017,,0,NA,23,878,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
18r17,18,red,0,1,3,1,f,2017,,0,NA,29,879,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
19r17,19,red,0,1,4,1,f,2017,,0,NA,9,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
19r17,19,red,0,1,4,1,f,2017,,0,NA,15,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
19r17,19,red,0,1,4,1,f,2017,,0,NA,19,728,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
19r17,19,red,0,1,4,1,f,2017,,0,NA,24,872,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
19r17,19,red,0,1,4,1,f,2017,,0,NA,29,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
1g17,1,green,1,1,4,3,m,2017,,1,NA,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
1g17,1,green,1,1,4,3,m,2017,,1,NA,6,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
1g17,1,green,1,1,4,3,m,2017,,1,NA,10,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
1g17,1,green,1,1,4,3,m,2017,,1,NA,16,454,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
1g17,1,green,1,1,4,3,m,2017,,1,NA,21,544,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
1g17,1,green,1,1,4,3,m,2017,,1,NA,26,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,g,17
1r17,1,red,1,1,4,1,f,2017,,0,NA,3,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
1r17,1,red,1,1,4,1,f,2017,,0,NA,7,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
1r17,1,red,1,1,4,1,f,2017,,0,NA,11,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
1r17,1,red,1,1,4,1,f,2017,,0,NA,17,654,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
1r17,1,red,1,1,4,1,f,2017,,0,NA,22,796,NA,NA,NA,NA,NA,NA,NA,NA,NA,r,17
